country,date,num_sequences,perc_sequences,newcases,vx,vx_full,masks,gatherlim
france,2021-07-19,2421,67.01,4193,56.39,42.14,public spaces,<100
france,2021-07-20,2421,67.01,18217,56.94,42.84,public spaces,<100
france,2021-07-21,2421,67.01,21573,57.52,43.47,public spaces,<100
france,2021-07-22,2421,67.01,22148,58.17,44.07,public spaces,<100
france,2021-07-23,2421,67.01,19409,58.81,44.73,public spaces,<100
france,2021-07-24,2421,67.01,25677,59.22,45.14,public spaces,<100
france,2021-07-25,2421,67.01,15242,59.4,45.26,public spaces,<100
france,2021-07-26,6255,89.41,5414,59.91,45.75,public spaces,<100
france,2021-07-27,6255,89.41,27128,60.59,46.25,public spaces,<100
france,2021-07-28,6255,89.41,27923,61.25,46.7,public spaces,<100
france,2021-07-29,6255,89.41,25429,61.97,47.13,public spaces,<100
france,2021-07-30,6255,89.41,24408,62.64,47.6,public spaces,<100
france,2021-07-31,6255,89.41,23644,63.05,47.88,public spaces,<100
france,2021-08-01,6255,89.41,19600,63.21,47.96,public spaces,<100
france,2021-08-02,6255,89.41,8592,63.69,48.31,public spaces,<100
france,2021-08-03,6255,89.41,24422,64.26,48.69,public spaces,<100
france,2021-08-04,6255,89.41,29241,64.81,49.02,public spaces,<100
france,2021-08-05,6255,89.41,26949,65.34,49.37,public spaces,<100
france,2021-08-06,6255,89.41,26006,65.86,49.79,public spaces,<100
france,2021-08-07,6255,89.41,25755,66.16,50.06,public spaces,<100
france,2021-08-08,6255,89.41,20450,66.27,50.15,public spaces,<100
france,2021-08-09,532,89.86,7218,66.64,50.54,public spaces,<100
france,2021-08-10,532,89.86,28721,67.08,50.97,public spaces,<100
france,2021-08-11,532,89.86,32794,67.48,51.37,public spaces,<100
georgia,2021-05-11,,,1788,1.39,0.29,public spaces,<10
georgia,2021-05-12,,,1409,1.48,0.31,public spaces,<10
georgia,2021-05-13,,,776,1.61,0.33,public spaces,<10
georgia,2021-05-14,,,1390,1.69,0.34,public spaces,<10
georgia,2021-05-15,,,1576,1.79,0.35,public spaces,<10
georgia,2021-05-16,,,968,,,public spaces,<10
georgia,2021-05-17,,,504,1.87,0.37,public spaces,<10
georgia,2021-05-18,,,1562,1.96,0.38,public spaces,<10
georgia,2021-05-19,,,1160,2.05,0.39,public spaces,<10
georgia,2021-05-20,,,1104,2.14,0.4,public spaces,<10
georgia,2021-05-21,,,1064,2.24,0.4,public spaces,<10
georgia,2021-05-22,,,1071,2.33,0.41,public spaces,<10
georgia,2021-05-23,,,733,,,public spaces,<10
georgia,2021-05-24,,,388,2.42,0.41,public spaces,<10
georgia,2021-05-25,,,1354,2.52,0.42,public spaces,<10
georgia,2021-05-26,,,1015,2.6,0.44,public spaces,<10
georgia,2021-05-27,,,508,2.66,0.49,public spaces,<10
georgia,2021-05-28,,,1056,2.73,0.53,public spaces,<10
georgia,2021-05-29,,,986,2.76,0.62,public spaces,<10
georgia,2021-05-30,,,723,,,public spaces,<10
georgia,2021-05-31,,,360,2.83,0.65,public spaces,<10
georgia,2021-06-01,,,1233,2.84,0.77,public spaces,<10
georgia,2021-06-02,,,954,2.89,0.85,public spaces,<10
georgia,2021-06-03,,,833,2.95,0.95,public spaces,<10
georgia,2021-06-04,,,779,3.04,1.02,public spaces,<10
georgia,2021-06-05,,,832,3.08,1.11,public spaces,<10
georgia,2021-06-06,,,504,,,public spaces,<10
georgia,2021-06-07,,,307,3.15,1.2,public spaces,<10
georgia,2021-06-08,,,1023,3.2,1.28,public spaces,<10
georgia,2021-06-09,,,821,3.26,1.37,public spaces,<10
georgia,2021-06-10,,,705,3.33,1.46,public spaces,<10
georgia,2021-06-11,,,695,3.4,1.54,public spaces,<10
georgia,2021-06-12,,,794,3.47,1.6,public spaces,<10
georgia,2021-06-13,,,522,,,public spaces,<10
georgia,2021-06-14,,,311,3.54,1.66,public spaces,<10
georgia,2021-06-15,,,1092,3.58,1.73,public spaces,<10
georgia,2021-06-16,,,811,3.63,1.81,public spaces,<10
georgia,2021-06-17,,,741,3.68,1.87,public spaces,<10
georgia,2021-06-18,,,671,3.73,1.93,public spaces,<10
georgia,2021-06-19,,,769,3.78,1.99,public spaces,<10
georgia,2021-06-20,,,521,,,public spaces,<10
georgia,2021-06-21,,,260,3.82,2.06,public spaces,<10
georgia,2021-06-22,,,914,3.85,2.12,,
georgia,2021-06-23,,,773,3.89,2.18,,
georgia,2021-06-24,,,656,3.93,2.22,,
georgia,2021-06-25,,,699,3.95,2.28,,
georgia,2021-06-26,,,754,3.98,2.33,,
georgia,2021-06-27,,,585,,,,
georgia,2021-06-28,,,352,4.01,2.37,,
georgia,2021-06-29,,,1194,4.04,2.43,,
georgia,2021-06-30,,,1010,4.05,2.51,,
georgia,2021-07-01,,,980,,,,
georgia,2021-07-02,,,964,4.06,2.61,,
georgia,2021-07-03,,,1026,,,,
georgia,2021-07-04,,,,,,,
georgia,2021-07-05,,,838,4.06,2.68,,
georgia,2021-07-06,,,1407,4.15,2.69,,
georgia,2021-07-07,,,1392,4.21,2.75,,
georgia,2021-07-08,,,1043,4.31,2.8,,
georgia,2021-07-09,,,1108,4.4,2.86,,
georgia,2021-07-10,,,1364,,,,
georgia,2021-07-11,,,952,,,,
georgia,2021-07-12,,,659,,,,
georgia,2021-07-13,,,1862,,,,
georgia,2021-07-14,,,1663,,,,
georgia,2021-07-15,,,1398,,,,
georgia,2021-07-16,,,1653,,,,
georgia,2021-07-17,,,1808,,,,
georgia,2021-07-18,,,1286,,,,
georgia,2021-07-19,,,848,,,,
georgia,2021-07-20,,,2616,,,,
georgia,2021-07-21,,,2415,,,,
georgia,2021-07-22,,,2261,6.39,3.43,,
georgia,2021-07-23,,,2460,,,,
georgia,2021-07-24,,,2617,,,,
georgia,2021-07-25,,,2061,6.63,3.5,,
georgia,2021-07-26,,,1264,6.92,3.57,,
georgia,2021-07-27,,,3666,7.23,3.62,,
georgia,2021-07-28,,,3141,,,,
georgia,2021-07-29,,,2796,7.81,3.84,,
georgia,2021-07-30,,,2712,,,,
georgia,2021-07-31,,,3196,8.12,3.95,,
georgia,2021-08-01,,,2654,8.65,4.05,,
georgia,2021-08-02,,,1655,,,,
georgia,2021-08-03,,,4827,9.29,4.31,,
georgia,2021-08-04,,,4233,9.69,4.46,,
georgia,2021-08-05,,,3670,10.05,4.59,,
georgia,2021-08-06,,,3780,10.46,4.76,,
georgia,2021-08-07,,,4216,10.83,4.87,,
georgia,2021-08-08,,,3344,11.13,4.94,,
georgia,2021-08-09,,,2236,11.55,5.12,,
georgia,2021-08-10,,,5697,11.99,5.28,,
georgia,2021-08-11,,,5352,12.48,5.47,,
germany,2021-05-11,133,0.69,19696,34.18,10.02,risk situations,<10
germany,2021-05-12,133,0.69,6590,35.44,10.45,risk situations,<10
germany,2021-05-13,133,0.69,13631,35.77,10.65,risk situations,<10
germany,2021-05-14,133,0.69,10377,36.4,10.92,risk situations,<10
germany,2021-05-15,133,0.69,7370,36.69,11.12,risk situations,<10
germany,2021-05-16,133,0.69,7067,36.89,11.26,risk situations,<10
germany,2021-05-17,303,1.95,5381,37.32,11.51,risk situations,<10
germany,2021-05-18,303,1.95,7576,37.94,11.93,risk situations,<10
germany,2021-05-19,303,1.95,11881,38.63,12.57,risk situations,<10
germany,2021-05-20,303,1.95,10727,39.19,13.16,risk situations,<10
germany,2021-05-21,303,1.95,8096,39.68,13.69,risk situations,<10
germany,2021-05-22,303,1.95,6419,39.96,14,risk situations,<10
germany,2021-05-23,303,1.95,4643,40.12,14.19,risk situations,<10
germany,2021-05-24,303,1.95,2328,40.3,14.41,risk situations,<10
germany,2021-05-25,303,1.95,2578,40.65,14.87,risk situations,<10
germany,2021-05-26,303,1.95,4473,41.3,15.71,risk situations,<10
germany,2021-05-27,303,1.95,6949,41.88,16.47,risk situations,<10
germany,2021-05-28,303,1.95,6169,42.41,17.13,risk situations,<10
germany,2021-05-29,303,1.95,4513,42.62,17.44,risk situations,<10
germany,2021-05-30,303,1.95,3043,42.75,17.66,risk situations,<10
germany,2021-05-31,385,3.96,2206,43.02,18.1,risk situations,<10
germany,2021-06-01,385,3.96,2987,43.6,18.8,risk situations,<10
germany,2021-06-02,385,3.96,5096,44.34,19.67,risk situations,<10
germany,2021-06-03,385,3.96,3688,44.68,20.16,risk situations,<10
germany,2021-06-04,385,3.96,2993,45.12,20.78,risk situations,<10
germany,2021-06-05,385,3.96,2249,45.27,21.16,risk situations,<10
germany,2021-06-06,385,3.96,1964,45.36,21.44,risk situations,<10
germany,2021-06-07,385,3.96,1444,45.66,21.94,risk situations,<10
germany,2021-06-08,385,3.96,2253,46.14,22.79,risk situations,<10
germany,2021-06-09,385,3.96,3275,46.8,23.96,risk situations,<10
germany,2021-06-10,385,3.96,2747,47.38,24.9,risk situations,<10
germany,2021-06-11,385,3.96,2194,47.94,25.73,risk situations,<10
germany,2021-06-12,385,3.96,1484,48.13,26.1,risk situations,<10
germany,2021-06-13,385,3.96,1000,48.22,26.36,risk situations,<10
germany,2021-06-14,727,13.73,873,48.54,26.89,risk situations,<10
germany,2021-06-15,727,13.73,1160,49.03,27.72,risk situations,<10
germany,2021-06-16,727,13.73,1439,49.67,28.82,risk situations,<10
germany,2021-06-17,727,13.73,901,50.23,29.71,risk situations,<10
germany,2021-06-18,727,13.73,933,50.73,30.48,risk situations,<10
germany,2021-06-19,727,13.73,996,50.89,30.85,risk situations,<10
germany,2021-06-20,727,13.73,529,50.99,31.12,risk situations,<10
germany,2021-06-21,727,13.73,493,51.28,31.62,risk situations,<10
germany,2021-06-22,727,13.73,685,51.77,32.46,risk situations,<10
germany,2021-06-23,727,13.73,1135,52.4,33.47,risk situations,<10
germany,2021-06-24,727,13.73,475,53.03,34.12,risk situations,<10
germany,2021-06-25,727,13.73,751,53.53,34.76,risk situations,<10
germany,2021-06-26,727,13.73,488,53.71,35.09,risk situations,<10
germany,2021-06-27,727,13.73,336,53.82,35.33,risk situations,<10
germany,2021-06-28,1220,49.09,341,54.14,35.79,risk situations,<10
germany,2021-06-29,1220,49.09,569,54.63,36.44,risk situations,<10
germany,2021-06-30,1220,49.09,806,55.2,37.12,risk situations,<10
germany,2021-07-01,1220,49.09,754,55.76,37.75,risk situations,<10
germany,2021-07-02,1220,49.09,671,56.24,38.31,risk situations,<10
germany,2021-07-03,1220,49.09,429,56.44,38.58,risk situations,<10
germany,2021-07-04,1220,49.09,411,56.56,38.8,risk situations,<10
germany,2021-07-05,1220,49.09,392,56.82,39.2,risk situations,<10
germany,2021-07-06,1220,49.09,713,57.16,39.81,risk situations,<10
germany,2021-07-07,1220,49.09,992,57.57,40.61,risk situations,<10
germany,2021-07-08,1220,49.09,903,57.91,41.31,risk situations,<10
germany,2021-07-09,1220,49.09,885,58.19,41.95,risk situations,<10
germany,2021-07-10,1220,49.09,809,58.32,42.25,risk situations,<10
germany,2021-07-11,1220,49.09,568,58.4,42.45,risk situations,<10
germany,2021-07-12,1984,79.3,553,58.6,42.82,risk situations,<10
germany,2021-07-13,1984,79.3,1027,58.84,43.52,risk situations,<10
germany,2021-07-14,1984,79.3,1623,59.11,44.44,risk situations,<10
germany,2021-07-15,1984,79.3,1444,59.34,45.15,risk situations,<10
germany,2021-07-16,1984,79.3,1565,59.55,45.75,risk situations,<10
germany,2021-07-17,1984,79.3,1309,59.65,45.99,risk situations,<10
germany,2021-07-18,1984,79.3,983,59.74,46.16,risk situations,<10
germany,2021-07-19,1984,79.3,984,59.86,46.51,risk situations,<10
germany,2021-07-20,1984,79.3,1626,60.03,47.08,risk situations,<10
germany,2021-07-21,1984,79.3,1651,60.23,47.79,risk situations,<10
germany,2021-07-22,1984,79.3,1928,60.4,48.39,risk situations,<10
germany,2021-07-23,1984,79.3,1866,60.55,48.93,risk situations,<10
germany,2021-07-24,1984,79.3,1578,60.63,49.12,risk situations,<10
germany,2021-07-25,1984,79.3,1149,60.67,49.23,risk situations,<10
germany,2021-07-26,3455,94.87,1423,60.77,49.55,risk situations,<10
germany,2021-07-27,3455,94.87,2060,60.91,50.08,risk situations,<10
germany,2021-07-28,3455,94.87,3051,61.07,50.76,risk situations,<10
germany,2021-07-29,3455,94.87,2774,61.21,51.32,risk situations,<10
germany,2021-07-30,3455,94.87,2592,61.34,51.8,risk situations,<10
germany,2021-07-31,3455,94.87,1806,61.41,51.97,risk situations,<10
germany,2021-08-01,3455,94.87,1553,61.46,52.07,risk situations,<10
germany,2021-08-02,3455,94.87,1520,61.54,52.35,risk situations,<10
germany,2021-08-03,3455,94.87,2547,61.65,52.81,risk situations,<10
germany,2021-08-04,3455,94.87,3659,61.78,53.37,risk situations,<10
germany,2021-08-05,3455,94.87,3457,61.89,53.88,risk situations,<10
germany,2021-08-06,3455,94.87,3388,62.01,54.31,risk situations,<10
germany,2021-08-07,3455,94.87,2761,62.07,54.48,risk situations,<10
germany,2021-08-08,3455,94.87,2240,62.11,54.59,risk situations,<10
germany,2021-08-09,1080,97.21,2220,62.18,54.88,risk situations,<10
germany,2021-08-10,1080,97.21,3282,62.28,55.3,risk situations,<10
germany,2021-08-11,1080,97.21,5487,62.42,55.81,risk situations,<10
greece,2021-05-11,8,0.63,3172,24.58,12.82,always,<10
greece,2021-05-12,8,0.63,2478,25.09,13.36,always,<10
greece,2021-05-13,8,0.63,2158,25.59,13.92,always,<10
greece,2021-05-14,8,0.63,2169,26.08,14.49,always,<10
greece,2021-05-15,8,0.63,1950,26.6,15.05,always,<10
greece,2021-05-16,8,0.63,1259,,,always,<10
greece,2021-05-17,1,0.08,1395,27.22,15.59,always,<10
greece,2021-05-18,1,0.08,2781,27.87,16.05,always,<10
greece,2021-05-19,1,0.08,2292,28.53,16.4,always,<10
greece,2021-05-20,1,0.08,1886,29.21,16.73,always,<10
greece,2021-05-21,1,0.08,1982,29.95,16.97,always,<10
greece,2021-05-22,1,0.08,1503,30.71,17.19,always,<10
greece,2021-05-23,1,0.08,875,,,always,<10
greece,2021-05-24,1,0.08,1377,31.48,17.4,always,<10
greece,2021-05-25,1,0.08,2402,32.21,17.62,always,<10
greece,2021-05-26,1,0.08,1511,32.78,18.04,always,<10
greece,2021-05-27,1,0.08,1876,33.34,18.46,always,<10
greece,2021-05-28,1,0.08,1928,33.89,18.88,always,<10
greece,2021-05-29,1,0.08,1497,34.44,19.29,always,<10
greece,2021-05-30,1,0.08,906,,,always,<10
greece,2021-05-31,0,0,1005,35,19.75,always,<10
greece,2021-06-01,0,0,1857,35.49,20.2,always,<10
greece,2021-06-02,0,0,1379,36,20.68,always,<10
greece,2021-06-03,0,0,1209,36.49,21.15,always,<10
greece,2021-06-04,0,0,1106,36.98,21.62,always,<10
greece,2021-06-05,0,0,932,37.46,22.12,always,<10
greece,2021-06-06,0,0,579,38.11,22.16,always,<10
greece,2021-06-07,0,0,798,38.58,22.73,always,<10
greece,2021-06-08,0,0,1368,38.98,23.37,always,no restr
greece,2021-06-09,0,0,886,39.34,24.05,always,no restr
greece,2021-06-10,0,0,750,39.63,24.77,always,no restr
greece,2021-06-11,0,0,784,39.91,25.52,always,no restr
greece,2021-06-12,0,0,682,40.17,26.32,always,no restr
greece,2021-06-13,0,0,297,40.75,26.38,always,no restr
greece,2021-06-14,1,0.57,468,41.01,27.16,always,no restr
greece,2021-06-15,1,0.57,794,41.27,27.93,always,no restr
greece,2021-06-16,1,0.57,546,41.63,28.6,always,no restr
greece,2021-06-17,1,0.57,512,42.03,29.22,always,no restr
greece,2021-06-18,1,0.57,453,42.45,29.83,always,no restr
greece,2021-06-19,1,0.57,389,42.87,30.43,always,no restr
greece,2021-06-20,1,0.57,247,43.43,30.47,always,no restr
greece,2021-06-21,1,0.57,206,43.45,30.47,always,no restr
greece,2021-06-22,1,0.57,395,43.81,31.17,public spaces,no restr
greece,2021-06-23,1,0.57,512,44.17,31.87,public spaces,no restr
greece,2021-06-24,1,0.57,454,44.53,32.52,public spaces,no restr
greece,2021-06-25,1,0.57,386,44.89,33.21,public spaces,no restr
greece,2021-06-26,1,0.57,375,45.23,33.91,public spaces,no restr
greece,2021-06-27,1,0.57,235,45.37,34.45,public spaces,no restr
greece,2021-06-28,6,7.5,361,45.69,35.17,public spaces,no restr
greece,2021-06-29,6,7.5,563,46.05,35.79,public spaces,no restr
greece,2021-06-30,6,7.5,627,46.43,36.35,public spaces,no restr
greece,2021-07-01,6,7.5,729,46.86,36.76,public spaces,no restr
greece,2021-07-02,6,7.5,980,47.24,37.21,public spaces,no restr
greece,2021-07-03,6,7.5,1182,47.69,37.58,public spaces,no restr
greece,2021-07-04,6,7.5,617,47.86,38.07,public spaces,no restr
greece,2021-07-05,6,7.5,999,48.3,38.55,public spaces,no restr
greece,2021-07-06,6,7.5,2181,48.75,38.93,risk situations,<10
greece,2021-07-07,6,7.5,1816,49.13,39.39,risk situations,<10
greece,2021-07-08,6,7.5,2061,49.53,39.83,risk situations,<10
greece,2021-07-09,6,7.5,1997,49.93,40.31,risk situations,<10
greece,2021-07-10,6,7.5,2327,50.31,40.83,risk situations,<10
greece,2021-07-11,6,7.5,1464,50.33,40.86,risk situations,<10
greece,2021-07-12,6,7.5,2063,50.55,41.56,risk situations,<10
greece,2021-07-13,6,7.5,3911,50.87,42.1,risk situations,<10
greece,2021-07-14,6,7.5,2935,51.16,42.59,risk situations,<10
greece,2021-07-15,6,7.5,2794,51.47,43.04,risk situations,<10
greece,2021-07-16,6,7.5,2688,51.79,43.5,risk situations,<10
greece,2021-07-17,6,7.5,2554,52.1,44.01,risk situations,<10
greece,2021-07-18,6,7.5,1558,52.11,44.04,risk situations,<10
greece,2021-07-19,6,7.5,1834,52.44,44.56,risk situations,<10
greece,2021-07-20,6,7.5,4327,52.74,45,public spaces,<10
greece,2021-07-21,6,7.5,2968,53.02,45.42,public spaces,<10
greece,2021-07-22,6,7.5,2601,53.26,45.93,public spaces,<10
greece,2021-07-23,6,7.5,2852,53.52,46.35,public spaces,<10
greece,2021-07-24,6,7.5,2472,53.71,46.83,public spaces,<10
greece,2021-07-25,6,7.5,1553,53.72,46.84,public spaces,<10
greece,2021-07-26,6,7.5,2056,53.89,47.42,public spaces,<10
greece,2021-07-27,6,7.5,4170,54.07,47.91,public spaces,<10
greece,2021-07-28,6,7.5,2870,54.26,48.3,public spaces,<10
greece,2021-07-29,6,7.5,2694,54.42,48.7,public spaces,<10
greece,2021-07-30,6,7.5,2843,54.59,49.11,public spaces,<10
greece,2021-07-31,6,7.5,2752,54.74,49.56,public spaces,<10
greece,2021-08-01,6,7.5,1603,54.75,49.58,public spaces,<10
greece,2021-08-02,6,7.5,2154,54.94,49.87,public spaces,<10
greece,2021-08-03,6,7.5,3969,55.08,50.19,public spaces,<10
greece,2021-08-04,6,7.5,2855,55.22,50.49,public spaces,<10
greece,2021-08-05,6,7.5,2787,55.34,50.79,public spaces,<10
greece,2021-08-06,6,7.5,2924,55.46,51.09,public spaces,<10
greece,2021-08-07,6,7.5,2746,55.56,51.43,public spaces,<10
greece,2021-08-08,6,7.5,1850,55.57,51.44,public spaces,<10
greece,2021-08-09,6,7.5,2593,55.64,51.73,public spaces,<10
greece,2021-08-10,6,7.5,4614,55.71,51.97,,
greece,2021-08-11,6,7.5,3472,55.79,52.21,,
hungary,2021-05-11,,,493,,,public spaces,<10
hungary,2021-05-12,,,905,45.76,26.76,public spaces,<10
hungary,2021-05-13,,,1416,46.41,27.19,public spaces,<10
hungary,2021-05-14,,,1190,47.15,27.5,public spaces,<10
hungary,2021-05-15,,,1039,47.62,27.97,public spaces,<10
hungary,2021-05-16,,,718,48.02,28.23,public spaces,<10
hungary,2021-05-17,,,426,48.81,28.46,public spaces,<10
hungary,2021-05-18,,,382,49.59,28.72,risk situations,<100
hungary,2021-05-19,,,633,49.99,29.14,risk situations,<100
hungary,2021-05-20,,,780,50.71,29.88,risk situations,<100
hungary,2021-05-21,,,657,51.44,30.72,risk situations,<100
hungary,2021-05-22,,,647,51.82,31.07,risk situations,<100
hungary,2021-05-23,,,416,52,31.18,risk situations,<100
hungary,2021-05-24,,,258,52.03,31.81,risk situations,<100
hungary,2021-05-25,,,164,52.17,33.09,risk situations,<100
hungary,2021-05-26,,,213,52.34,34.45,risk situations,<100
hungary,2021-05-27,,,396,52.63,35.67,risk situations,<100
hungary,2021-05-28,,,448,53,36.64,risk situations,<100
hungary,2021-05-29,,,465,53.18,37.09,risk situations,<100
hungary,2021-05-30,,,350,53.28,37.39,risk situations,<100
hungary,2021-05-31,,,156,53.59,37.84,risk situations,<100
hungary,2021-06-01,,,174,53.9,38.25,risk situations,<100
hungary,2021-06-02,,,275,54.11,38.63,risk situations,<100
hungary,2021-06-03,,,315,54.23,39.48,risk situations,<100
hungary,2021-06-04,,,269,,,risk situations,<100
hungary,2021-06-05,,,300,54.45,41.3,risk situations,<100
hungary,2021-06-06,,,137,54.47,41.35,risk situations,<100
hungary,2021-06-07,,,81,54.64,41.69,risk situations,<100
hungary,2021-06-08,,,117,54.83,42.17,risk situations,<100
hungary,2021-06-09,,,179,54.98,42.57,risk situations,<100
hungary,2021-06-10,,,206,55.12,43.04,risk situations,<100
hungary,2021-06-11,,,199,,,risk situations,<100
hungary,2021-06-12,,,,,,risk situations,<100
hungary,2021-06-13,,,,55.3,43.57,risk situations,<100
hungary,2021-06-14,,,255,55.4,43.89,risk situations,<100
hungary,2021-06-15,,,57,55.52,44.22,risk situations,<100
hungary,2021-06-16,,,107,55.65,44.5,risk situations,<100
hungary,2021-06-17,,,113,55.79,45.14,risk situations,<100
hungary,2021-06-18,,,106,,,risk situations,<100
hungary,2021-06-19,,,,,,risk situations,<100
hungary,2021-06-20,,,,56.02,46.49,risk situations,<100
hungary,2021-06-21,,,202,56.12,47.15,risk situations,<100
hungary,2021-06-22,,,54,56.23,47.82,risk situations,<100
hungary,2021-06-23,,,91,56.37,48.22,risk situations,<100
